id,name_of_work,content,source,split
poem_sum:417,How to Eat a Poem by Eve Merriam,"Don't be polite. Bite in. Pick it up with your fingers and lick the juice that may run down your chin. It is ready and ripe now, whenever you are. You do not need a knife or fork or spoon or plate or napkin or tablecloth. For there is no core or stem or rind or pit or seed or skin to throw away.",poem_sum,calib
tiny_story:593046,TinyStory 593046,"Tom and Mia are friends. They like to play together. One day, they go to Mia's house for breakfast. Mia's mom makes toast for them. She puts butter and jam on the toast.

""Can I have some toast, please?"" Tom asks.

""Sure, here you go,"" Mia's mom says. She gives Tom a plate with toast.

""Thank you,"" Tom says. He takes a bite of the toast. He makes a funny face. ""This toast is funny,"" he says.

""What do you mean?"" Mia asks. She looks at her toast. It looks normal to her.

""It tastes funny,"" Tom says. He shows Mia his tongue. It is purple.

Mia laughs. She sees the jam on Tom's toast. It is grape jam. ""That's not funny, that's grape,"" she says. ""Do you like grape?""

Tom thinks for a moment. He takes another bite of the toast. He smiles. ""I do like grape,"" he says. ""It is sweet and yummy.""

Mia is happy. She likes grape too. She shares her toast with Tom. They eat all the toast. They say thank you to Mia's mom. They go to play with Mia's toys. They have a lot of fun. They are good friends.",tiny_story,calib
tiny_story:2063679,TinyStory 2063679,"Tim and Jen like to play in the park. They run, slide, swing and jump. They have a lot of fun. One day, they see a shiny thing on the grass. It is a razor. They do not know what it is.

Tim picks up the razor. He thinks it is a toy. He shows it to Jen. Jen wants to touch it too. She is careless. She grabs the razor from Tim. The razor is sharp. It cuts Jen's hand. Jen cries. She drops the razor.

Tim is scared. He sees blood on Jen's hand. He does not know what to do. He runs to find a grown-up. He sees a lady on a bench. He tells her what happened. The lady is kind. She takes Tim and Jen to a nurse. The nurse cleans Jen's hand and puts a band-aid on it. She tells them not to play with razors. They are not toys. They are dangerous.

Tim and Jen are sorry. They say thank you to the lady and the nurse. They learn a lesson. They promise to be careful next time. They hug each other. They go back to the park. They play with safe things. They still have fun.",tiny_story,calib
tiny_story:1172544,TinyStory 1172544,"Anna and Ben love to play with their toys. They have cars, dolls, blocks and a big elephant. The elephant is soft and gray and has a long nose. Anna and Ben like to hug the elephant and make it talk.

One day, Mom says it is time to go to the park. Anna and Ben are happy. They want to see the swings, the slide and the ducks. But Mom says they have to tidy their room first. She says they have to put their toys in the box and make their bed.

Anna and Ben do not want to tidy their room. They want to go to the park. They think Mom will not see their toys if they hide them under the bed. They rush to the bed and push their toys under it. All the toys except the elephant. The elephant is too big to fit under the bed.

Mom comes to check their room. She sees the bed is not made and the toys are under it. She is not happy. She says Anna and Ben have to tidy their room properly. She says they have to take out their toys and put them in the box. She says they have to make their bed and fluff their pillows. She says they have to say sorry to the elephant for leaving it out.

Anna and Ben feel bad. They love their elephant. They do not want to make it sad. They take out their toys and put them in the box. They make their bed and fluff their pillows. They hug the elephant and say sorry. They say they will not hide their toys again. They say they will be tidy.

Mom sees their room is tidy. She smiles. She says Anna and Ben are good children. She says they can go to the park now. She says they can take the elephant with them. Anna and Ben are happy. They take the elephant and go to the park. They have fun with the swings, the slide and the ducks. They share the elephant with their friends. The elephant is happy too.",tiny_story,calib
tiny_story:1907670,TinyStory 1907670,"Jimmy was a 3-year-old who loved to explore the beach. On this particular day, he had packed a bag with his shovel, bucket, and net and headed off to the shore.

When he arrived, he couldn't believe his eyes! Just a little ways ahead was a cute, gentle seal playing in the waves. Jimmy was mesmerized.

He slowly approached, wanting to get a better view. The seal stopped and looked at him, and Jimmy paused in surprise. The seal slowly moved closer, and Jimmy couldn't help but giggle.

The seal spoke to him, saying, ""Hello Jimmy! I recommend you go this way today. It's a beautiful spot and I think you'll love it.""

Jimmy was so excited! He thanked the seal and headed off, his heart filled with joy. After exploring the spot all morning, Jimmy returned to the beach, hoping the seal was still around. He was luckyâ€”there was the seal, playing in the waves.

Jimmy ran over, feeling so happy he'd made a new friend. He thanked the seal again and gave him a big hug before returning home. From that day forth, the seal was a part of Jimmyâ€™s adventures.",tiny_story,calib
tiny_story:316934,TinyStory 316934,"Once upon a time there was a family who loved each other very much. They ate dinner together every night and enjoyed delicious food. 

One night Dad had a great idea. Dad suggested that they could all go camping and explore the great outdoors. Everyone thought this was a brilliant suggestion and agreed to go.

The family packed up all their camping gear, loaded up the car, and drove out into the woods. They had the best time exploring nature, climbing hills, and looking for wildlife. 

At night they made a campfire and cooked a delicious dinner. They all sat around the fire, telling stories and snuggling up in blankets. It was a wonderful time. 

Back at home, the family looked back on the wonderful weekend with happiness. Dad suggested that they go camping once a month to enjoy the beauty of life together as a family. 

Everyone agreed wholeheartedly. They all knew that camping together was something delicious and special.",tiny_story,calib
tiny_story:1995916,TinyStory 1995916,"Once upon a time, there was a little girl named Lily. She had a doll that she loved to play with every day. One day, Lily's brother came into her room and saw the doll. He wanted to play with it too.

Lily said, ""No, my doll!"" Her brother replied, ""Please, can I play with it too?"" Lily thought for a moment and said, ""Okay, but be careful with her.""

Her brother took the doll and started to play. He made the doll open and close her eyes, and then he made her roar like a lion. Lily laughed and said, ""That's silly!"" They played together for a while, and then Lily's brother gave the doll back to her. They both had fun and were happy. The end.",tiny_story,calib
poem_sum:1916,"Since there's no help, come let us kiss and part by Michael Drayton","Since there's no help, come let us kiss and part. Nay, I have done, you get no more of me; And I am glad, yea glad with all my heart, That thus so cleanly I myself can free. Shake hands for ever, cancel all our vows, And when we meet at any time again, Be it not seen in either of our brows That we one jot of former love retain. Now at the last gasp of Love's latest breath, When, his pulse failing, Passion speechless lies; When Faith is kneeling by his bed of death, And Innocence is closing up his eyes-- Now, if thou wouldst, when all have given him over, From death to life thou might'st him yet recover!",poem_sum,calib
tiny_story:567193,TinyStory 567193,"Once upon a time, there was a little girl named Lily. She had a big shelf in her room where she kept all her toys. One day, Lily found a little bird outside and she wanted to keep it as a pet. She gently picked up the bird and brought it to her room. 

Lily put the bird on the shelf with her other toys. She made sure to be gentle and not scare the bird. The bird felt safe and happy on the shelf with Lily's toys. 

Every day, Lily would visit the bird on the shelf and they would play together. The bird was happy to be kept as a pet by Lily. And Lily was happy to have a new friend on her shelf. The end.",tiny_story,calib
poem_sum:999,A Toccata of Galuppi's by Robert Browning,"I Oh Galuppi, Baldassaro, this is very sad to find! I can hardly misconceive you; it would prove me deaf and blind; But although I take your meaning, 'tis with such a heavy mind! II Here you come with your old music, and here's all the good it brings. What, they lived once thus at Venice where the merchants were the kings, Where Saint Mark's is, where the Doges used to wed the sea with rings? III Ay, because the sea's the street there; and 'tis arched by . . . what you call . . . Shylock's bridge with houses on it, where they kept the carnival: I was never out of England--it's as if I saw it all. IV Did young people take their pleasure when the sea was warm in May? Balls and masks begun at midnight, burning ever to mid-day, When they made up fresh adventures for the morrow, do you say? V Was a lady such a lady, cheeks so round and lips so red,-- On her neck the small face buoyant, like a bell-flower on its bed, O'er the breast's superb abundance where a man might base his head? VI Well, and it was graceful of them--they'd break talk off and afford --She, to bite her mask's black velvet--he, to finger on his sword, While you sat and played Toccatas, stately at the clavichord? VII What? Those lesser thirds so plaintive, sixths diminished, sigh on sigh, Told them something? Those suspensions, those solutions--""Must we die?"" Those commiserating sevenths--""Life might last! we can but try! VIII ""Were you happy?"" --""Yes.""--""And are you still as happy?""--""Yes. And you?"" --""Then, more kisses!""--""Did I stop them, when a million seemed so few?"" Hark, the dominant's persistence till it must be answered to! IX So, an octave struck the answer. Oh, they praised you, I dare say! ""Brave Galuppi! that was music! good alike at grave and gay! ""I can always leave off talking when I hear a master play!"" X Then they left you for their pleasure: till in due time, one by one, Some with lives that came to nothing, some with deeds as well undone, Death stepped tacitly and took them where they never see the sun. XI But when I sit down to reason, think to take my stand nor swerve, While I triumph o'er a secret wrung from nature's close reserve, In you come with your cold music till I creep thro' every nerve. XII Yes, you, like a ghostly cricket, creaking where a house was burned: ""Dust and ashes, dead and done with, Venice spent what Venice earned. ""The soul, doubtless, is immortal--where a soul can be discerned. XIII ""Yours for instance: you know physics, something of geology, ""Mathematics are your pastime; souls shall rise in their degree; ""Butterflies may dread extinction,--you'll not die, it cannot be! XIV ""As for Venice and her people, merely born to bloom and drop, ""Here on earth they bore their fruitage, mirth and folly were the crop: ""What of soul was left, I wonder, when the kissing had to stop? XV ""Dust and ashes!"" So you creak it, and I want the heart to scold. Dear dead women, with such hair, too--what's become of all the gold Used to hang and brush their bosoms? I feel chilly and grown old.",poem_sum,calib
tiny_story:1936970,TinyStory 1936970,"Once upon a time, there was a helpful little bird named Blue. Blue lived in a big tree with many branches. He had lots of friends in the tree too.

One day, Blue saw a small bug stuck on a branch. The bug was sad and scared. Blue wanted to help the bug. So, he went to the branch and said, ""Don't worry, I will help you.""

Blue used his beak to gently pick up the bug. He put the bug down on a safe branch. The bug was very happy and said, ""Thank you, Blue!"" Blue felt good because he was helpful. From that day on, Blue always listened to his friends and helped them when they needed it.",tiny_story,calib
tiny_story:572796,TinyStory 572796,"Once upon a time, there was a pink sunflower. The sunflower lived in a big garden with many other flowers. Every day, the sunflower would look up at the sky and smile at the sun.

One day, something new happened. A little girl came to the garden. She saw the pink sunflower and said, ""Wow! You are so pretty!"" The sunflower felt very happy. The little girl would visit the sunflower every day and they became good friends.

The little girl and the pink sunflower played in the garden all summer long. They laughed and had fun together. When the wind blew, the sunflower would dance for the little girl. They were the best of friends and had the best time together.",tiny_story,calib
tiny_story:888932,TinyStory 888932,"Tom and Lily were playing in the living room with their toys. Tom had a new car that was very expensive. His dad gave it to him for his birthday. Lily had a doll that she loved very much. She got it from her mom.

""Can I play with your car, Tom?"" Lily asked.

""No, it's mine. You can't touch it. It's too expensive. You might break it,"" Tom said.

""Please, Tom. Just for a little bit. I'll be careful. You can play with my doll,"" Lily said.

""No, no, no. Your doll is boring. Go away,"" Tom said.

Lily felt sad and angry. She wanted to play with the car. She thought Tom was mean. She waited until Tom was not looking. Then she grabbed the car and ran away. Tom saw her and shouted.

""Hey, give me back my car. That's not yours. That's stealing,"" Tom said.

He chased Lily around the house. Lily tried to hide, but Tom found her. He grabbed the car from her hands. He was very mad. He pushed Lily to the floor. Lily dropped her doll. The doll's head broke off.

Lily started to cry. She looked at her doll. She loved her doll. Now her doll was broken. She felt very bad.

""Look what you did. You broke my car. You scratched it. It's ruined. You're a bad sister. I hate you,"" Tom said.

He threw the car on the couch. He didn't care about it anymore. He went to his room and slammed the door.

Lily was still crying. She picked up her doll. She tried to put the head back on, but it didn't work. She hugged her doll. She wished Tom would say sorry. She wished he would forgive her. She wished they could play together again. But Tom didn't come out of his room. He didn't say anything. He didn't forgive her. He was still angry. Lily felt very lonely. She wished she had a nice brother. She wished she had a new doll. She wished she had never touched the car. But it was too late. She had made a big mistake. And she had to live with it. The end.",tiny_story,calib
tiny_story:1145400,TinyStory 1145400,"John was a generous young boy. His parents taught him the importance of being kind, so he tried his best to help others whenever he could.

One day, John went to the park. He saw an old man walking in without an umbrella. John offered the old man his umbrella, but he refused. John was about to leave when he noticed the old man was shivering. He had no coat on!

John gave him his coat. The old man was very thankful and he gave John a small note. He said, ""This note will help you. Stay generous."" John thanked him and the old man went away.

John opened the note and read it. The note said, ""Your generosity will make you happy."" From that day on, John tried his best to be generous whenever he could. He knew it made him happy, and it made other people happy too.",tiny_story,calib
poem_sum:373,Low Barometer by Robert Bridges,"The south-wind strengthens to a gale, Across the moon the clouds fly fast, The house is smitten as with a flail, The chimney shudders to the blast. On such a night, when Air has loosed Its guardian grasp on blood and brain, Old terrors then of god or ghost Creep from their caves to life again; And Reason kens he herits in A haunted house. Tenants unknown Assert their squalid lease of sin With earlier title than his own. Unbodied presences, the pack'd Pollution and remorse of Time, Slipp'd from oblivion reenact The horrors of unhouseld crime. Some men would quell the thing with prayer Whose sightless footsteps pad the floor, Whose fearful trespass mounts the stair Or burts the lock'd forbidden door. Some have seen corpses long interr'd Escape from hallowing control, Pale charnel forms--nay ev'n have heard The shrilling of a troubled soul, That wanders till the dawn hath cross'd The dolorous dark, or Earth hath wound Closer her storm-spredd cloke, and thrust The baleful phantoms underground.",poem_sum,calib
tiny_story:1432396,TinyStory 1432396,"Once upon a time there were two friends. One friend was called Bob and the other was called Sam. They both liked to do trades. They would trade their favourite toys with each other.

Once, Bob had a brilliant idea. He suggested they should do a big trade. They spent the whole day collecting the things they wanted to trade. Then when they had everything ready they sat down together to do the trade.

Sam was very happy with what he got from Bob. He said it was brilliant. Bob was also very happy with what he got from Sam. They both thanked each other for doing the trade.

Now whenever Bob and Sam want something new to play with, they do a trade. They always remember the big trade they did together and it makes them very happy.",tiny_story,calib
poem_sum:1404,To the Boys Who May One Day Date My Daughter by Jesse Parent,"To the boys who may one day date my daughter! I have been waiting for you. Since before her birth, Since before my spark took hold and ignited the fire in her mother's belly, I have been training to kill you. When you took your first steps I was preparing to make it so you never walked again, When you played at war I was perfecting headshots, You can't catch up at this point. And when you first meet my daughter and fall in love with the look she sends over her shoulder, Her crescent-moon eyes framing her laughing smile, you Are gonna wanna talk to her. And when those hours pass by like sprinters during that first timeless conversation- You will also know with a deep and impending sense of dread, That you are going to have to talk to me When you first come to my home, and see the bone carving over my threshold- Try not to imagine your own femurs so expertly carved. Pay no attention to my ""ample crawl space"", my ""Room with a rubber mat and a drain"", be careful To only approach me with love for my daughter, See, I have been seeding her childhood with tap-root hugs To weed out indifference and apathy, There will be no Daddy Issues for your teenage talons to latch upon. If you Break her heart; I will hear it snap with the ear I pressed against her mother's belly- The elbow I cradled her head in will send a message to my fist. My cheeks Are attuned to her lips. I will know if they tremble. I have taught her that a man should never hit a woman- Now her mother would like to add that you really shouldn't ever hit anybody- But I have taught her that a man should never hit a woman. Consider my genes a mark of Cain; You will suffer seven times whatever you do to her, And she will not keep your secret: You can't make fire feel afraid. I have been teaching her love all of her life, And all that I ask is that you continue the lesson. Love her. Befriend her. Protect her- be there when I can't, and when my body gives up to the grave, Let the grin that eternity carves into my face be a reflection of the peace that your love brings to her, And we should get along just fine... ADDENDUM: To the girls who may one day date my daughter!... My wife is a better shot than I am.",poem_sum,calib
tiny_story:1918410,TinyStory 1918410,"Once upon a time, there was a little girl named Lily. She lived in a big house with her mommy and daddy. One day, Lily was playing outside with her toys when she saw a big tornado in the sky. 

Lily ran inside to tell her mommy and daddy. ""Mommy, Daddy, look outside! There's a big tornado!"" she said. 

Her mommy and daddy looked outside and saw the tornado too. ""We need to go to the basement, it's not safe upstairs,"" said her daddy. 

Lily and her family went to the basement and waited for the tornado to pass. After a while, they went back upstairs to see if everything was okay. ""Phew, that was a busy tornado,"" said Lily's mommy. ""But we're all okay and that's what matters."" 

Lily was happy that her family was safe and that they all owned their big house together.",tiny_story,calib
poem_sum:1963,The New Bride by Catherine Smith,"Dying, darling, is the easy bit. Fifty paracetamol, bride-white and sticking in the throat, ten shots of Johnny Walker, and the deed is done. A twilight day of drowsing, then the breathing slows to a whisper, like a sinner in Confession. Death is dead easy. No, what happens next is the difficulty. You bastard, howlng in public, snivelling over photos, ringing round for consolation. And you have me burnt, like a dinner gone wrong, you keep the charred remains of me on show at the Wake, inviting everyone I hate. Oh God, they come in packs, sleek as rats with platitudes and an eye on my half of the bed, hoping to find leftover skin, a hint of fetid breath. I leave them no hairs on the pillow. There are none to leave. And a year to the day since I shrug off the yoke of life, you meet the new bride. In group therapy. You head straight for a weeper and wailer, telling strangers all her little tragedies. You love the way she languishes, her tears sliming your neck, you give in to her on vile pink Austrian blinds. The Wedding is a riot of white nylon. Everybody drinks your health and hers, the simpering bitch. She and Della Smith keep you fat and happy as a pig in shit. I want her cells to go berserk. Some nights I slip between you. The new bride sleeps buttoned up, slug-smug in polyester. You, my faithless husband, turn over in your dreams, and I'm there, ice-cold and seeking out your eyes and for a moment you brush my lips, and freeze.",poem_sum,calib
tiny_story:706552,TinyStory 706552,"Once upon a time there lived Noreen, a brave little girl who lived all alone in a tiny house in the countryside. She was very lonely and wished she had someone to help her out, like a best friend. 

One day, Noreen heard a soft voice coming from outside. She looked out the window and saw a butterfly perched on a tree branch. 

""Who are you?"" asked Noreen.

""I'm a special butterfly!"" said the butterfly in a musical voice. ""My name is Jenny and I'm here to help you find a special treasure!""

Noreen was so excited! She and Jenny set off into the forest, searching for the treasure all day. Finally, after a long journey, they reached the top of a hill with a small cave at its centre. 

""This is it!"" said Jenny. ""Let's say a prayer before we go in to find the treasure.""

The two said a short prayer and then entered the cave. Inside, they found the treasure they'd been searching for all day. Noreen was so happy. She hugged Jenny and thanked her for helping her find her special treasure.

And that is how Noreen and Jenny became best friends - all thanks to a special treasure and a simple prayer.",tiny_story,calib
tiny_story:130142,TinyStory 130142,"Once there was a little girl named Susie who loved butterflies. One day she was walking in the garden and she saw a broken butterfly. She gently picked it up and started to cry, because memories of her own broken wings came flooding back. She remembered how it felt when she was younger and didn't know how to fly.

Her mom saw her crying and came to hug her. She said, ""Susie, why are you crying?""

""Mom, I don't know how to help this hurt butterfly,"" Susie said.

""Sometimes, even if we have broken wings, we still have the power to help others fly,"" her mom said.

So Susie tried her best to fix the broken wings of the butterfly and, with patience and love, she succeeded. That day Susie learned that even if we have been broken, we can still be a light for others and help them.",tiny_story,calib
tiny_story:1211968,TinyStory 1211968,"Tom and Jen are twins. They like to play with their toys in their room. But sometimes they fight over the toys. One day, they find a box of matches in their dad's drawer. They think the matches are fun and shiny.

""Let me have a match!"" Tom says. He grabs a match from the box.

""No, it's mine!"" Jen says. She pulls the match from Tom's hand.

They tug and pull the match until it breaks in two. They both cry.

""Look what you did!"" Tom says. He throws his half of the match on the floor.

""Your fault!"" Jen says. She rubs her half of the match on the wall.

The match makes a spark and a flame. The flame is fierce and hot. It burns the wall and the curtain.

""Fire! Fire!"" Tom and Jen scream. They run out of the room.

Their mom and dad hear them and smell the smoke. They rush to the room and see the fire. They use water and a blanket to put out the fire.

They are angry and scared. They hug Tom and Jen and tell them to never play with matches again.

""Matches are not toys. Matches are dangerous. Matches can hurt you and the house,"" their mom says.

""We're sorry, mom. We're sorry, dad. We didn't know. We won't do it again,"" Tom and Jen say.

They are sorry and sad. They learn a lesson. They promise to share their toys and not fight. They also promise to not touch matches ever again.",tiny_story,calib
tiny_story:428316,TinyStory 428316,"Once upon a time, there was a little girl named Emmy. She was so excited that it was a thunderstorm day! She had heard from her parents that lightning was very special.

When the lightning happened, Emmy watched outside the window and saw the most amazing sight. The sky was lit up with a colorful lightshow! The lightning made patterns of bright yellows, purples and reds.

Emmy shouted for joy and jumped around. She was so very excited. She laughed and laughed at the lightning and the colorful sky.

Suddenly, the thunderstorm was over. The sky was quiet and the lightning was gone. But Emmy still felt excited because of all the wonderful lightning she had seen.",tiny_story,calib
tiny_story:532250,TinyStory 532250,"Once upon a time, there was a red car named Max. Max loved to drive fast and do loops around the track. One day, Max met a lion named Leo. Leo liked to roar very loudly. 

""Hi Leo,"" said Max. ""Why do you like to roar so much?""

""I roar to show everyone that I am big and strong,"" replied Leo.

Max thought for a moment and then said, ""I like to do loops to show everyone that I am fast and brave.""

Leo smiled and said, ""We are both very good at something. Let's be friends and show everyone what we can do together!""

Max and Leo became best friends and would often do loops and roar together. They were very happy and everyone could see that they were the best of friends.",tiny_story,calib
tiny_story:1828516,TinyStory 1828516,"The sun was shining brightly in the sky. Mary was very excited, for she had a new blouse given by her mum. Mary's friends were all envious of the new blouse. But just as she was about to show her friends her blouse, it started to rain. Mary was very disappointed, her new blouse was getting wet. She hoped it will dry soon.

But the rain didn't stop. As the rain got harder and harder, Mary quickly ran home. When she reached home, she saw her blouse was all wet. She sadly hung it on the wall to dry.

The next day, Mary was excited to wear her new blouse again. But to her surprise, it was all stained. The rain ruined her blouse and it was no longer shine when she looked at it.

Mary was so sad, she wished the rain did not come. She wanted her new blouse to shine again. Unfortunately, that did not happen, and her blouse never shone again.",tiny_story,calib
poem_sum:1414,Spring and All by William Carlos Williams,"By the road to the contagious hospital under the surge of the blue mottled clouds driven from the northeast-a cold wind. Beyond, the waste of broad, muddy fields brown with dried weeds, standing and fallen patches of standing water the scattering of tall trees All along the road the reddish purplish, forked, upstanding, twiggy stuff of bushes and small trees with dead, brown leaves under them leafless vines-- Lifeless in appearance, sluggish dazed spring approaches-- They enter the new world naked, cold, uncertain of all save that they enter. All about them the cold, familiar wind-- Now the grass, tomorrow the stiff curl of wildcarrot leaf One by one objects are defined-- It quickens: clarity, outline of leaf But now the stark dignity of entrance--Still, the profound change has come upon them: rooted, they grip down and begin to awaken",poem_sum,calib
tiny_story:1652446,TinyStory 1652446,"Once upon a time there was a pink valley. It was filled with trees, birds, and many shiny things that glowed in the sun. There were animals running around and playing as the wind softly blew.

One day, a little girl walked into the valley. She had a basket filled with apples. As she looked around, she heard a voice call out, ""Keep those apples, little girl!""

She looked around but didn't see anyone. Then she heard the voice again, but this time it came from a big furry bear. The bear was standing in front of her and said, ""I'm the guardian of this valley. Please keep those apples, so all the animals can enjoy them!""

The little girl smiled and said, ""I will keep them, bear!"" She carefully divided the apples among the animals, and they all seemed very happy.

The bear nodded with satisfaction and said, ""You have been a good friend, little girl. Keep the valley pink!""

The little girl nodded and said, ""I will keep it pink!""

And so she did. Every time she came back to the valley, it was as pink and happy as ever.",tiny_story,calib
tiny_story:852773,TinyStory 852773,"Once upon a time there was a princess. She liked to play outside in the rain. One day it started to rain. She wanted to keep playing, so she ran and ran until she was soaking wet. All of a sudden, the rain stopped and it got very cold. She shivered and wished it was warm again. 

The princess heard a noise in the sky. She looked up and saw a big cloud in the sky. The princess was scared and ran home until she was safe inside. 

The next morning, the princess woke up and looked outside. Everything was covered in white. The snow had frozen the ground like a sheet of ice. The princess was amazed and went outside to play in the snow. She laughed and made snowballs. She was so excited!

But then, she heard a noise in the sky. She looked up and saw the big cloud again. It was cold, snow began to fall and it was very dark. The princess ran to her home and quickly ran inside. 

Outside, the snow kept falling and the temperature became colder and colder. Suddenly, everything froze! The garden trees, flowers, everything had frozen solid. The princess was so happy the next morning when the sun melted the ice. She enjoyed playing in the warm sun and rain again.",tiny_story,calib
tiny_story:95283,TinyStory 95283,"Once upon a time, there was a little girl named Sue. Sue had a big, round head. One day, Sue felt troubled. She did not know what to do.

Sue went to her mom and said, ""Mom, I am troubled. Can you help me?"" Her mom said, ""Let's sit down and talk."" So, they sat down and talked about what was troubling Sue. Sue told her mom that she was sad because her head was big and round.

Her mom hugged her and said, ""Sue, your big, round head is what makes you special. It is a part of who you are. Let's be happy and love our big, round heads."" Sue smiled and felt better. From that day on, Sue was not troubled about her big, round head. She was happy and loved herself just the way she was.",tiny_story,calib
tiny_story:512430,TinyStory 512430,"Once upon a time, there was a bossy cat named Mittens. Mittens liked to tell everyone what to do. She meowed loudly and always wanted things her way. One day, Mittens saw a little mouse scurrying by. She thought to herself, ""I want to catch that mouse!""

Mittens waited patiently for the mouse to come closer. She pounced, but the mouse was too quick and ran away. Mittens was disappointed. She tried again and again, but the mouse always got away.

One day, Mittens saw the mouse again. This time, she didn't try to catch it. Instead, she meowed softly and said, ""Hello little mouse. Do you want to be friends?"" The mouse was surprised but happy to have a new friend. Mittens learned that being bossy doesn't always work, and sometimes it's better to be kind.",tiny_story,calib
tiny_story:1213883,TinyStory 1213883,"One day, there was a curious boy. He was playing outside with his golf ball. He took a swing and hit the ball. It traveled so far, it went into a garden. 

The boy was excited and he ran to the garden to get his golf ball. He looked around but he couldn't find it. The boy looked very high and very low but still couldn't find the golf ball. 

Then he heard a voice, â€œWhy are you here?â€ Startled, he looked around and saw a lady.

The boy said, â€œI hit the golf ball very far, but now I can't find it.â€ The lady smiled and said, â€œFollow me, I know where it is.â€

The boy was happy and followed the lady to a tree, and there was his lost golf ball! 

The lady gave the boy the golf ball and said, â€œThat was a very good strike!â€ The boy beamed and thanked the lady for finding his golf ball.",tiny_story,calib
tiny_story:526154,TinyStory 526154,"One day, John was in his kitchen counting his five apples. He had three green ones and two pink ones. They looked so healthy, he could not wait to eat them.

Suddenly, a big monster appeared in front of him! The monster said in a deep voice, ""give me the pink apples!"". John was so scared. He picked up the two pink apples and slowly handed them over to the monster. 

John asked, ""please don't take them, they are so healthy and I still haven't eaten them"". But the monster didn't care. It just snatched the apples away and said, ""these apples belong to me now!""

Unfortunately, there was nothing John could do. The monster was too big and strong. He sadly watched as the monster disappeared with his two pink apples.",tiny_story,calib
tiny_story:1660775,TinyStory 1660775,"One day, a little boy named Tim went for a walk. He wore his favorite navy hat. As he stepped outside, he saw a big, loud dog. The dog barked at Tim. Tim felt scared.

Tim's friend, Sam, came to help. Sam said, ""Don't worry, Tim. I will talk to the dog."" Sam walked up to the dog and said, ""Please don't be loud. You are scaring my friend."" The dog stopped barking and wagged its tail.

Tim felt happy and said, ""Thank you, Sam."" They learned that talking to someone can solve a problem. From that day on, Tim and Sam were not scared of the big, loud dog. They became friends with the dog and played together every day.",tiny_story,calib
tiny_story:381219,TinyStory 381219,"Once upon a time, there was a poor family who lived in a small house. The house was not big, but it was cozy and warm. The family had a little girl named Lily. Lily loved to sing and dance, and she always sang the same song over and over again.

One day, Lily's mother asked her to repeat the song again. Lily smiled and sang her song again. Her mother was happy and clapped her hands. Lily felt proud of herself. 

Every day, Lily would sing her song in the house. Her family loved to hear her sing. They would dance and sing along with her. Even though they were poor, they were happy because they had each other and Lily's beautiful voice.",tiny_story,calib
tiny_story:912395,TinyStory 912395,"Once upon a time, there was a little boy named Timmy. Timmy loved to play outside in the mud. He would jump and stomp in it, making a big mess. 

One day, Timmy's mom told him that he needed to clean up the mud before he could go inside. Timmy didn't want to clean up, he just wanted to play. So he left the mud on his clothes and went inside anyway. 

Later that day, Timmy's mom took him to the store. They walked down the toy aisle and Timmy saw a great toy he wanted. But his mom said no because he didn't clean up the mud. Timmy felt sad and realized that he should have listened to his mom. From then on, he always cleaned up his messes before doing anything else.",tiny_story,calib
poem_sum:464,Morning Poem by Mary Oliver,"Every morning the world is created. Under the orange sticks of the sun the heaped ashes of the night turn into leaves again and fasten themselves to the high branches- and the ponds appear like black cloth on which are painted islands of summer lilies. If it is your nature to be happy you will swim away along the soft trails for hours, your imagination alighting everywhere. And if your spirit carries within it the thorn that is heavier than lead- if it's all you can do to keep on trudging- there is still somewhere deep within you a beast shouting that the earth is exactly what it wanted- each pond with its blazing lilies is a prayer heard and answered lavishly, every morning, whether or not you have ever dared to be happy, whether or not you have ever dared to pray.",poem_sum,calib
tiny_story:1558906,TinyStory 1558906,"Once upon a time, there were two friends, Max and Ben. They were playing in the garden, when they saw the big gate. Max said to Ben, ""Let's come to the gate!"" Ben was excited and they ran together to the gate.

Once they reached the gate, they saw it was closed. Max said to Ben, ""I'm gonna push it!"" Ben said, ""That's a stupid plan!"" But Max kept trying. He kept pushing and pushing, but the gate wouldn't move.

After a few minutes of trying, Max said to Ben, ""I'm tired of pushing. I don't think we can open the gate."" 

Ben said, ""Come, let's look around for something else to do."" 

So Max and Ben went away from the gate, and had lots of fun in the garden instead.",tiny_story,calib
tiny_story:206796,TinyStory 206796,"Once upon a time, there was a mommy who liked to cook. She wore an apron to keep her clothes clean. One day, she was making pancakes for breakfast when she accidentally spilled some batter on the floor. Her little girl saw what happened and wanted to help. She got a towel to support her mommy and clean up the terrible mess. Mommy was so happy and gave her a big hug. From that day on, the little girl always helped her mommy in the kitchen, wearing her own tiny apron.",tiny_story,calib
tiny_story:251275,TinyStory 251275,"Once upon a time, there was a big, friendly dog named Max. Max loved to play fetch and go for walks with his owner, Emily. One day, Max and Emily went to the park to play. Max chased after the ball and brought it back to Emily.

Suddenly, a boy came over and said that he didn't like dogs. Emily asked him why and he said it was just his opinion. Max didn't like that and began to bark and yell at the boy. Emily told Max to calm down and that everyone has their own opinion.

After playing for a while longer, Emily and Max went home. Emily told Max that he was a brilliant dog and gave him a treat. Max wagged his tail happily and went to sleep, dreaming of playing fetch again the next day.",tiny_story,calib
